time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2718.895718941388,7395.64,6.045232,-0.0035693794,214767,1671.533395624147,200.00650134170945,6831.4766,5.178031,2623.7053,2.0587316,7395.64,6.045232,0,,,,,1671.533395624147,0.00057145156,200.00650134170945,0.00063692743,0.019218305,-0.04865729
2718.9026631702886,7390.0547,6.063033,-0.0035695918,214768,1671.5344393566156,200.00823531913485,6831.4307,5.1932783,2665.256,2.0717068,7390.0547,6.063033,0,,,,,1671.5344393566156,0.00057322736,200.00823531913485,0.00063856924,0.021220911,-0.043996077
2718.909607399421,7388.83,6.0785766,-0.003569804,214769,1671.5350334307088,200.00786984301288,6824.979,5.206592,2709.339,2.0853567,7388.83,6.0785766,0,,,,,1671.5350334307088,0.0005752021,200.00786984301288,0.0006415516,0.021682361,-0.046592202
2718.916551628787,7399.3813,6.0974936,-0.0035700158,214770,1671.5353041224137,200.00922184259073,6839.2363,5.222796,2748.058,2.0976098,7399.3813,6.0974936,0,,,,,1671.5353041224137,0.0005762862,200.00922184259073,0.0006419131,0.022017071,-0.04371362
2718.923495858385,7393.549,6.112623,-0.0035702274,214771,1671.534144162424,200.00790459147004,6825.716,5.235755,2792.1777,2.10967,7393.549,6.112623,0,,,,,1671.534144162424,0.00057880953,200.00790459147004,0.0006458388,0.020738635,-0.046600662
2718.9304400884494,7386.3735,6.129211,-0.0035704386,214772,1671.5332565722133,200.0082566240356,6828.006,5.2499633,2835.061,2.121567,7386.3735,6.129211,0,,,,,1671.5332565722133,0.0005807249,200.0082566240356,0.0006470547,0.020245679,-0.045297004
2718.9373843185135,7397.7905,6.1450934,-0.0035706498,214773,1671.53397981225,200.00723848442445,6828.4976,5.263567,2879.0918,2.1337802,7397.7905,6.1450934,0,,,,,1671.53397981225,0.00058197306,200.00723848442445,0.0006487536,0.020433199,-0.04601501
2718.944328549043,7396.8203,6.1599426,-0.0035708605,214774,1671.5343701671131,200.00933167081968,6833.253,5.276286,2915.8386,2.1463878,7396.8203,6.1599426,0,,,,,1671.5343701671131,0.00058296905,200.00933167081968,0.0006502671,0.021284118,-0.044772126
2718.951272779573,7399.1284,6.1765184,-0.0035710712,214775,1671.5327649561527,200.00633198860604,6838.2905,5.290484,2954.1885,2.1556911,7399.1284,6.1765184,0,,,,,1671.5327649561527,0.0005841386,200.00633198860604,0.00065140566,0.019399494,-0.048539452
2718.958217010568,7386.6333,6.1892614,-0.0035712814,214776,1671.5338292185886,200.00754724084558,6825.8086,5.301399,2995.2302,2.1670878,7386.6333,6.1892614,0,,,,,1671.5338292185886,0.000586742,200.00754724084558,0.0006541458,0.021163626,-0.045975495
2718.9651612417965,7390.36,6.2059207,-0.0035714915,214777,1671.5357262938628,200.00924442335466,6826.1475,5.3156686,3033.2107,2.1788752,7390.36,6.2059207,0,,,,,1671.5357262938628,0.00058835075,200.00924442335466,0.00065618334,0.021620149,-0.044179708
2718.972105473025,7395.887,6.220761,-0.0035717015,214778,1671.5337161222735,200.00669383560285,6836.351,5.32838,3071.8677,2.1888711,7395.887,6.220761,0,,,,,1671.5337161222735,0.00058900064,200.00669383560285,0.000656647,0.020242697,-0.04602472
2718.979049704719,7396.168,6.2357945,-0.003571911,214779,1671.534445968398,200.00814927527242,6834.5176,5.341257,3110.0076,2.2001173,7396.168,6.2357945,0,,,,,1671.534445968398,0.00059071794,200.00814927527242,0.0006590445,0.021276765,-0.04629145
2718.9859939366456,7403.8354,6.2544656,-0.0035721203,214780,1671.533688889227,200.00708223518558,6842.7827,5.3572497,3150.0007,2.2125757,7403.8354,6.2544656,0,,,,,1671.533688889227,0.00059156277,200.00708223518558,0.0006600926,0.019660518,-0.046559963
2718.992938168572,7385.849,6.265,-0.0035723296,214781,1671.5345310322307,200.0066710934125,6827.3496,5.3662724,3191.1377,2.2224574,7385.849,6.265,0,,,,,1671.5345310322307,0.00059477636,200.0066710934125,0.0006627319,0.022656973,-0.04615347
2718.999882400965,7406.5156,6.283378,-0.0035725385,214782,1671.5334387592188,200.00835265607594,6844.837,5.3820148,3227.895,2.2321322,7406.5156,6.283378,0,,,,,1671.5334387592188,0.00059470994,200.00835265607594,0.0006631823,0.02070714,-0.044443868
2719.0068266335898,7389.1904,6.2962275,-0.003572747,214783,1671.5339527491542,200.0080011416414,6830.419,5.3930206,3267.9395,2.2466254,7389.1904,6.2962275,0,,,,,1671.5339527491542,0.0005972172,200.0080011416414,0.00066624983,0.019925447,-0.045485623
2719.013770866215,7392.5464,6.3105245,-0.0035729557,214784,1671.534582323964,200.0080104548275,6834.6245,5.405267,3307.8328,2.254562,7392.5464,6.3105245,0,,,,,1671.534582323964,0.00059842266,200.0080104548275,0.00066723925,0.021847274,-0.04483324
2719.020715099306,7392.746,6.3269777,-0.0035731639,214785,1671.535273603273,200.00843544009703,6832.8203,5.4193597,3348.0786,2.2664323,7392.746,6.3269777,0,,,,,1671.535273603273,0.0006003859,200.00843544009703,0.000669513,0.021970961,-0.04501772
2719.0276593323965,7396.5244,6.3380723,-0.003573372,214786,1671.5333624708776,200.0067554996846,6839.0205,5.428863,3380.7495,2.2738419,7396.5244,6.3380723,0,,,,,1671.5333624708776,0.0006007444,200.0067554996846,0.0006702057,0.01948075,-0.046766937
2719.034603565953,7396.775,6.355474,-0.0035735797,214787,1671.5348482515126,200.00810591941013,6835.63,5.443768,3422.276,2.2868195,7396.775,6.355474,0,,,,,1671.5348482515126,0.00060262607,200.00810591941013,0.0006726342,0.020502152,-0.04454966
2719.0415477995098,7403.2856,6.3704686,-0.0035737874,214788,1671.5338385077607,200.00911199409222,6840.8687,5.4566116,3453.7473,2.2959611,7403.2856,6.3704686,0,,,,,1671.5338385077607,0.0006038979,200.00911199409222,0.0006740189,0.02076155,-0.045281146
