time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1818.306225711948,6703.16,3.3387048,0.0037539282,28360,1507.284228614499,1179.5293241055767,5493.1206,2.584943,1179.787,0.8975608,6703.16,3.3387048,0,,,,,1507.284228614499,0.00036201547,1179.5293241055767,0.00029840646,0.00016733925,0.032627728
1818.3270594262958,6704.796,3.3405576,0.003754318,28361,1507.285491561074,1179.5300721466633,5494.6978,2.5863776,1180.2393,0.89851415,6704.796,3.3405576,0,,,,,1507.285491561074,0.00036230363,1179.5300721466633,0.00029845664,0.0016848267,0.03400377
1818.3478931397115,6697.7637,3.341604,0.0037547068,28362,1507.2859865108376,1179.53107188816,5487.675,2.5871878,1181.216,0.9023589,6697.7637,3.341604,0,,,,,1507.2859865108376,0.00036284226,1179.53107188816,0.00029880478,0.002008884,0.035100512
1818.3687268524295,6703.8047,3.3404243,0.003755095,28363,1507.28615921889,1179.5303009266217,5490.882,2.5862744,1180.8103,0.8993812,6703.8047,3.3404243,0,,,,,1507.28615921889,0.00036251958,1179.5303009266217,0.00029856196,0.0023358695,0.03404077
1818.389560564449,6704.9614,3.3392901,0.0037554824,28364,1507.2855185476005,1179.530062442655,5493.5225,2.5853965,1180.1787,0.89804,6704.9614,3.3392901,0,,,,,1507.2855185476005,0.00036197482,1179.530062442655,0.00029839677,0.0016312128,0.03338271
1818.41039427577,6699.9087,3.341483,0.003755869,28365,1507.2851188979776,1179.5302941392695,5487.818,2.587094,1180.8872,0.900329,6699.9087,3.341483,0,,,,,1507.2851188979776,0.00036268734,1179.5302941392695,0.00029904975,0.0015326019,0.0351749
1818.4312279863923,6700.7603,3.3398366,0.0037562551,28366,1507.2849332584397,1179.5304491375543,5492.645,2.5858192,1180.012,0.8983079,6700.7603,3.3398366,0,,,,,1507.2849332584397,0.00036209292,1179.5304491375543,0.00029851744,0.0008351024,0.033311855
1818.4520616960829,6700.752,3.347708,0.0037566402,28367,1507.2853645406478,1179.529507526185,5491.5254,2.5919137,1179.011,0.89997774,6700.752,3.347708,0,,,,,1507.2853645406478,0.00036250398,1179.529507526185,0.0003001036,0.0011237743,0.032831196
1818.4728954053076,6705.985,3.3397784,0.0037570249,28368,1507.2858969902873,1179.5305468010981,5496.4473,2.5857742,1180.0111,0.8982788,6705.985,3.3397784,0,,,,,1507.2858969902873,0.00036189595,1179.5305468010981,0.0002982547,0.0017639743,0.034218665
1818.4937291136018,6701.6216,3.3406715,0.0037574086,28369,1507.2847242499681,1179.5304939523305,5493.1304,2.5864658,1179.1434,0.8980921,6701.6216,3.3406715,0,,,,,1507.2847242499681,0.00036217712,1179.5304939523305,0.00029872142,0.0008445734,0.034471836
1818.514562821198,6704.2573,3.3437257,0.0037577916,28370,1507.2855777962761,1179.5308182370827,5495.7256,2.5888307,1180.1792,0.90047544,6704.2573,3.3437257,0,,,,,1507.2855777962761,0.00036227424,1179.5308182370827,0.00029890853,0.0013186771,0.033791922
1818.5353965280954,6710.635,3.3407326,0.003758174,28371,1507.2848650006072,1179.5299633539103,5499.866,2.5865133,1179.4155,0.89794546,6710.635,3.3407326,0,,,,,1507.2848650006072,0.00036184286,1179.5299633539103,0.00029821994,0.00063912314,0.03344045
1818.5562302342933,6710.719,3.3420813,0.0037585555,28372,1507.2857718611249,1179.5305842558969,5499.0557,2.5875573,1179.5852,0.9006375,6710.719,3.3420813,0,,,,,1507.2857718611249,0.00036182243,1179.5305842558969,0.00029834267,0.0018085893,0.035020735
